learning_instance_id,EmployeeID,participant_completed,learning_title,rating,length,provider,completion_date,instructor_name,instructor_from
khfojl,2712,False,Financial Literacy for Professionals,0,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
rribry,2712,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
flkkwu,2714,True,Strategic Problem-Solving Skills,3,300,Problem-Solving Academy,08/29/2015,Prof. Jennifer Davis,Codecademy
pvjowg,2714,False,Effective Workplace Communication,0,240,Communication Institute,,Dr. Michael Johnson,Udemy
jmwdhp,2714,True,Inventory Management Fundamentals,0,180,Learning Academy,06/26/2015,Prof. Emily Anderson,edX
xwmfxp,2714,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
qwasku,2715,False,Leadership Essentials,5,150,Leadership Institute,,Dr. David Williams,Coursera
tsiwba,2718,True,Effective Workplace Communication,0,240,Communication Institute,10/27/2015,Dr. Michael Johnson,Udemy
hgekge,2718,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
oifqlg,2721,True,Inventory Management Fundamentals,1,180,Learning Academy,03/22/2015,Prof. Emily Anderson,edX
jjajku,2722,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
rzzggs,2722,False,Financial Literacy for Professionals,4,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
dsxwkk,2722,True,Leadership Essentials,3,150,Leadership Institute,11/05/2015,Dr. David Williams,Coursera
fyuftc,2727,False,Financial Literacy for Professionals,2,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
wxbkrd,2727,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
nlkaks,2728,True,Customer Service Excellence,0,120,Service Institute,10/11/2015,Dr. John Smith,Coursera
hwdnpu,2728,True,Inventory Management Fundamentals,1,180,Learning Academy,07/01/2015,Prof. Emily Anderson,edX
atclmt,2728,True,Financial Literacy for Professionals,2,90,Finance Masters,03/10/2015,Prof. Samantha Roberts,LinkedIn Learning
luibja,2728,True,Leadership Essentials,2,150,Leadership Institute,04/25/2015,Dr. David Williams,Coursera
cqznwp,2731,True,Customer Service Excellence,2,120,Service Institute,06/15/2015,Dr. John Smith,Coursera
ntfsic,2731,False,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
svleel,2731,True,Inventory Management Fundamentals,5,180,Learning Academy,05/14/2015,Prof. Emily Anderson,edX
luarvn,2731,True,Leadership Essentials,0,150,Leadership Institute,08/09/2015,Dr. David Williams,Coursera
btalhd,2731,True,Financial Literacy for Professionals,4,90,Finance Masters,11/27/2015,Prof. Samantha Roberts,LinkedIn Learning
gvanpe,2735,True,Strategic Problem-Solving Skills,3,300,Problem-Solving Academy,05/29/2015,Prof. Jennifer Davis,Codecademy
uzbmbs,2735,True,Leadership Essentials,3,150,Leadership Institute,03/13/2015,Dr. David Williams,Coursera
tarnqd,2735,False,Inventory Management Fundamentals,5,180,Learning Academy,,Prof. Emily Anderson,edX
qbftnj,2735,False,Financial Literacy for Professionals,5,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
ktfrcq,2735,True,Effective Workplace Communication,3,240,Communication Institute,03/09/2015,Dr. Michael Johnson,Udemy
rkfvxy,2736,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
lzulfg,2736,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
irjmmf,2738,True,Customer Service Excellence,2,120,Service Institute,03/05/2015,Dr. John Smith,Coursera
jskccf,2738,True,Inventory Management Fundamentals,1,180,Learning Academy,07/17/2015,Prof. Emily Anderson,edX
tkghsd,2738,False,Effective Workplace Communication,1,240,Communication Institute,,Dr. Michael Johnson,Udemy
rlcwyl,2741,True,Inventory Management Fundamentals,3,180,Learning Academy,02/01/2015,Prof. Emily Anderson,edX
zxhzvg,2741,False,Effective Workplace Communication,5,240,Communication Institute,,Dr. Michael Johnson,Udemy
psxurs,2741,True,Leadership Essentials,4,150,Leadership Institute,06/01/2015,Dr. David Williams,Coursera
jzctbj,2741,True,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,06/08/2015,Prof. Jennifer Davis,Codecademy
zuxzvq,2743,True,Financial Literacy for Professionals,1,90,Finance Masters,12/14/2015,Prof. Samantha Roberts,LinkedIn Learning
verfag,2746,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
dktjtf,2746,False,Inventory Management Fundamentals,5,180,Learning Academy,,Prof. Emily Anderson,edX
zpjtdh,2749,True,Customer Service Excellence,0,120,Service Institute,12/16/2015,Dr. John Smith,Coursera
qjinlz,2749,True,Effective Workplace Communication,1,240,Communication Institute,03/22/2015,Dr. Michael Johnson,Udemy
cvnsbp,2749,True,Inventory Management Fundamentals,4,180,Learning Academy,02/05/2015,Prof. Emily Anderson,edX
mbvoun,2749,False,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
okfuxo,2752,True,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,08/16/2015,Prof. Jennifer Davis,Codecademy
zkueqv,2752,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
zhjhno,2752,True,Effective Workplace Communication,0,240,Communication Institute,02/04/2015,Dr. Michael Johnson,Udemy
xpuppi,2752,True,Customer Service Excellence,3,120,Service Institute,05/26/2015,Dr. John Smith,Coursera
argpvt,2753,False,Strategic Problem-Solving Skills,3,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
slbhmh,2753,False,Financial Literacy for Professionals,5,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
tudezc,2753,True,Effective Workplace Communication,4,240,Communication Institute,09/17/2015,Dr. Michael Johnson,Udemy
zbtype,2755,True,Customer Service Excellence,4,120,Service Institute,08/27/2015,Dr. John Smith,Coursera
jgxxtg,2755,False,Strategic Problem-Solving Skills,3,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
gsbnsh,2757,True,Strategic Problem-Solving Skills,3,300,Problem-Solving Academy,04/30/2015,Prof. Jennifer Davis,Codecademy
vdojth,2757,True,Leadership Essentials,4,150,Leadership Institute,09/16/2015,Dr. David Williams,Coursera
fcmlai,2758,False,Effective Workplace Communication,2,240,Communication Institute,,Dr. Michael Johnson,Udemy
nkedjk,2758,False,Customer Service Excellence,1,120,Service Institute,,Dr. John Smith,Coursera
keqrxm,2758,True,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,08/31/2015,Prof. Jennifer Davis,Codecademy
penxiq,2758,True,Leadership Essentials,0,150,Leadership Institute,10/23/2015,Dr. David Williams,Coursera
tdqtls,2759,True,Inventory Management Fundamentals,4,180,Learning Academy,02/19/2015,Prof. Emily Anderson,edX
fcwfpl,2759,True,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,01/02/2015,Prof. Jennifer Davis,Codecademy
nxkrgw,2759,False,Leadership Essentials,2,150,Leadership Institute,,Dr. David Williams,Coursera
eudmfa,2759,True,Effective Workplace Communication,5,240,Communication Institute,07/19/2015,Dr. Michael Johnson,Udemy
mxnrfd,2764,True,Financial Literacy for Professionals,5,90,Finance Masters,05/27/2015,Prof. Samantha Roberts,LinkedIn Learning
ybjyjx,2764,False,Customer Service Excellence,0,120,Service Institute,,Dr. John Smith,Coursera
etcuqi,2764,False,Effective Workplace Communication,1,240,Communication Institute,,Dr. Michael Johnson,Udemy
wwtuhp,2764,True,Inventory Management Fundamentals,4,180,Learning Academy,03/17/2015,Prof. Emily Anderson,edX
slscum,2768,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
cblyaz,2769,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
fcsbji,2770,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
lwqctk,2770,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
pmrqvd,2770,False,Customer Service Excellence,2,120,Service Institute,,Dr. John Smith,Coursera
izgqmo,2770,True,Inventory Management Fundamentals,1,180,Learning Academy,09/07/2015,Prof. Emily Anderson,edX
ytzqfc,2770,False,Financial Literacy for Professionals,1,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
rxirme,2771,False,Customer Service Excellence,3,120,Service Institute,,Dr. John Smith,Coursera
hdkimk,2771,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
gsnpbk,2771,True,Financial Literacy for Professionals,1,90,Finance Masters,04/24/2015,Prof. Samantha Roberts,LinkedIn Learning
xbfgdo,2771,True,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,02/14/2015,Prof. Jennifer Davis,Codecademy
ctwxaw,2772,True,Effective Workplace Communication,3,240,Communication Institute,07/30/2015,Dr. Michael Johnson,Udemy
rywmrp,2775,False,Effective Workplace Communication,3,240,Communication Institute,,Dr. Michael Johnson,Udemy
tyswte,2775,False,Financial Literacy for Professionals,5,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
fuzhoh,2779,True,Financial Literacy for Professionals,3,90,Finance Masters,03/17/2015,Prof. Samantha Roberts,LinkedIn Learning
wdbjjz,2779,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
jaxtjv,2779,False,Effective Workplace Communication,0,240,Communication Institute,,Dr. Michael Johnson,Udemy
fzmyag,2779,True,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,06/13/2015,Prof. Jennifer Davis,Codecademy
snglfn,2779,True,Customer Service Excellence,4,120,Service Institute,10/21/2015,Dr. John Smith,Coursera
ydoius,2780,False,Inventory Management Fundamentals,3,180,Learning Academy,,Prof. Emily Anderson,edX
jxuimd,2780,True,Financial Literacy for Professionals,0,90,Finance Masters,06/15/2015,Prof. Samantha Roberts,LinkedIn Learning
qvtaie,2780,False,Leadership Essentials,5,150,Leadership Institute,,Dr. David Williams,Coursera
pesvjr,2780,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
heuswn,2780,True,Effective Workplace Communication,1,240,Communication Institute,11/12/2015,Dr. Michael Johnson,Udemy
exbcas,2783,True,Effective Workplace Communication,1,240,Communication Institute,04/30/2015,Dr. Michael Johnson,Udemy
ymryye,2783,False,Leadership Essentials,3,150,Leadership Institute,,Dr. David Williams,Coursera
wlnqtf,2783,True,Inventory Management Fundamentals,3,180,Learning Academy,04/03/2015,Prof. Emily Anderson,edX
jsddmt,2786,True,Financial Literacy for Professionals,5,90,Finance Masters,02/27/2015,Prof. Samantha Roberts,LinkedIn Learning
fhrkhp,2786,True,Customer Service Excellence,2,120,Service Institute,05/20/2015,Dr. John Smith,Coursera
fxmzdx,2786,True,Leadership Essentials,2,150,Leadership Institute,09/27/2015,Dr. David Williams,Coursera
noeljk,2786,False,Effective Workplace Communication,4,240,Communication Institute,,Dr. Michael Johnson,Udemy
cnjmya,2786,True,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,05/14/2015,Prof. Jennifer Davis,Codecademy
drbcdh,2787,True,Customer Service Excellence,1,120,Service Institute,10/05/2015,Dr. John Smith,Coursera
ldymok,2787,True,Inventory Management Fundamentals,1,180,Learning Academy,05/17/2015,Prof. Emily Anderson,edX
viseyq,2787,True,Effective Workplace Communication,0,240,Communication Institute,03/16/2015,Dr. Michael Johnson,Udemy
euegsl,2788,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
swvgqd,2788,False,Financial Literacy for Professionals,5,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
fbnewq,2788,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
tchnuc,2789,True,Leadership Essentials,5,150,Leadership Institute,07/17/2015,Dr. David Williams,Coursera
tchqky,2789,False,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
odkjcl,2790,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
jcjpjp,2790,True,Financial Literacy for Professionals,3,90,Finance Masters,09/24/2015,Prof. Samantha Roberts,LinkedIn Learning
axvzyh,2792,False,Inventory Management Fundamentals,2,180,Learning Academy,,Prof. Emily Anderson,edX
nrbbcb,2793,True,Leadership Essentials,4,150,Leadership Institute,06/25/2015,Dr. David Williams,Coursera
rerqgx,2793,False,Customer Service Excellence,1,120,Service Institute,,Dr. John Smith,Coursera
zynzde,2793,True,Financial Literacy for Professionals,0,90,Finance Masters,11/25/2015,Prof. Samantha Roberts,LinkedIn Learning
pynbwu,2793,True,Effective Workplace Communication,1,240,Communication Institute,01/15/2015,Dr. Michael Johnson,Udemy
zcouob,2794,True,Leadership Essentials,4,150,Leadership Institute,08/24/2015,Dr. David Williams,Coursera
uxajhw,2794,True,Customer Service Excellence,2,120,Service Institute,12/14/2015,Dr. John Smith,Coursera
mhmlox,2794,False,Financial Literacy for Professionals,4,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
hejpib,2795,False,Leadership Essentials,2,150,Leadership Institute,,Dr. David Williams,Coursera
ujnukg,2797,False,Effective Workplace Communication,3,240,Communication Institute,,Dr. Michael Johnson,Udemy
rhtfya,2798,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
fvrvey,2798,False,Customer Service Excellence,5,120,Service Institute,,Dr. John Smith,Coursera
fvxvuv,2798,True,Effective Workplace Communication,4,240,Communication Institute,12/11/2015,Dr. Michael Johnson,Udemy
mdepiv,2799,False,Inventory Management Fundamentals,3,180,Learning Academy,,Prof. Emily Anderson,edX
gwtpej,2801,True,Customer Service Excellence,5,120,Service Institute,05/01/2015,Dr. John Smith,Coursera
ehqksw,2801,True,Strategic Problem-Solving Skills,2,300,Problem-Solving Academy,09/17/2015,Prof. Jennifer Davis,Codecademy
iinwfd,2801,False,Effective Workplace Communication,0,240,Communication Institute,,Dr. Michael Johnson,Udemy
wfewzv,2801,True,Financial Literacy for Professionals,4,90,Finance Masters,03/05/2015,Prof. Samantha Roberts,LinkedIn Learning
fiqixa,2802,True,Customer Service Excellence,4,120,Service Institute,09/17/2015,Dr. John Smith,Coursera
zjoviu,2802,True,Strategic Problem-Solving Skills,5,300,Problem-Solving Academy,11/27/2015,Prof. Jennifer Davis,Codecademy
nrwnzs,2803,True,Customer Service Excellence,4,120,Service Institute,01/23/2015,Dr. John Smith,Coursera
ebhuhe,2804,False,Effective Workplace Communication,5,240,Communication Institute,,Dr. Michael Johnson,Udemy
vqtzfx,2804,True,Leadership Essentials,1,150,Leadership Institute,12/29/2015,Dr. David Williams,Coursera
xundzb,2807,False,Leadership Essentials,2,150,Leadership Institute,,Dr. David Williams,Coursera
dmyjng,2807,False,Strategic Problem-Solving Skills,0,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
emkvne,2807,True,Inventory Management Fundamentals,3,180,Learning Academy,02/09/2015,Prof. Emily Anderson,edX
txqbmo,2807,False,Customer Service Excellence,1,120,Service Institute,,Dr. John Smith,Coursera
qihmgi,2808,False,Leadership Essentials,1,150,Leadership Institute,,Dr. David Williams,Coursera
bucytz,2808,False,Financial Literacy for Professionals,1,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
bxjxox,2808,False,Strategic Problem-Solving Skills,4,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
unuytw,2808,True,Customer Service Excellence,3,120,Service Institute,08/17/2015,Dr. John Smith,Coursera
pikgbp,2808,True,Effective Workplace Communication,1,240,Communication Institute,09/18/2015,Dr. Michael Johnson,Udemy
zodryw,2809,True,Inventory Management Fundamentals,0,180,Learning Academy,01/27/2015,Prof. Emily Anderson,edX
kvuuus,2809,True,Leadership Essentials,1,150,Leadership Institute,12/06/2015,Dr. David Williams,Coursera
vzfsbz,2814,False,Effective Workplace Communication,0,240,Communication Institute,,Dr. Michael Johnson,Udemy
lcfzfn,2814,True,Inventory Management Fundamentals,3,180,Learning Academy,07/27/2015,Prof. Emily Anderson,edX
jyuobr,2814,False,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
cyvyns,2814,True,Financial Literacy for Professionals,5,90,Finance Masters,09/02/2015,Prof. Samantha Roberts,LinkedIn Learning
prflsl,2814,True,Leadership Essentials,1,150,Leadership Institute,07/17/2015,Dr. David Williams,Coursera
cwgtbq,2817,False,Customer Service Excellence,5,120,Service Institute,,Dr. John Smith,Coursera
uhmitk,2817,True,Financial Literacy for Professionals,3,90,Finance Masters,03/15/2015,Prof. Samantha Roberts,LinkedIn Learning
addzyc,2817,False,Effective Workplace Communication,2,240,Communication Institute,,Dr. Michael Johnson,Udemy
hycvid,2817,False,Strategic Problem-Solving Skills,1,300,Problem-Solving Academy,,Prof. Jennifer Davis,Codecademy
redopl,2820,True,Effective Workplace Communication,0,240,Communication Institute,05/26/2015,Dr. Michael Johnson,Udemy
pwptvd,2820,False,Financial Literacy for Professionals,1,90,Finance Masters,,Prof. Samantha Roberts,LinkedIn Learning
